npi,name,phone,address,city,state,zip,taxonomy,provider_type,website,search_query
1285440941,Wilder Wellness,5127107853,5700 BALCONES DR STE 100,Austin,TX,787314204,"Counselor, Professional",Organization,,"""Wilder Wellness"" Austin TX mental health practice"
1982218558,Wise Zen Therapy,6094678746,1515 S CAPITAL OF TEXAS HWY STE 200,Austin,TX,787466544,"Social Worker, Clinical",Organization,https://wisezentherapy.com/about-me/,"""Wise Zen Therapy"" Austin TX mental health practice"
1659721058,Yellow Chair Counseling,5129050608,4315 AIRPORT BLVD SUITE B,Austin,TX,787221005,"Social Worker, Clinical",Organization,https://yellowchaircounseling.com/grayson.html,"""Yellow Chair Counseling"" Austin TX mental health practice"
1962106005,Yoga Jena Wellness,5125772255,5900 BALCONES DR STE 12078,Austin,TX,787314257,"Social Worker, Clinical",Organization,,"""Yoga Jena Wellness"" Austin TX mental health practice"
1316535644,You Rise Counseling,8328190766,5900 BALCONES DR STE 100,Austin,TX,787314298,"Social Worker, Clinical",Organization,https://www.risecounselingservice.com/,"""You Rise Counseling"" Austin TX mental health practice"
1053942219,Young Womens Christian Association Of Greater Austin,5123261222,2015 S INTERSTATE 35 STE 110,Austin,TX,787413810,Specialist,Organization,,"""Young Womens Christian Association Of Greater Austin"" Austin TX mental health practice"
1609669803,Your Evolving Truth Therapies,5122733534,5900 BALCONES DR STE 100,Austin,TX,787314298,"Social Worker, Clinical",Organization,https://yourevolvingtruth.com/,"""Your Evolving Truth Therapies"" Austin TX mental health practice"
1881800845,Youth And Family Alliance,5127352400,3700 S 1ST ST,Austin,TX,787047046,Specialist,Organization,https://ilalliance.org/events/childrens-mental-health-awareness-day/,"""Youth And Family Alliance"" Austin TX mental health practice"
1366271058,210 Counseling,2109995224,743 ESSEX ST,San Antonio,TX,782102213,"Counselor, Mental Health",Organization,https://www.210counseling.com/,"""210 Counseling"" San Antonio TX mental health practice"
1275943839,4davidcantu,2109770261,4811 FREDERICKSBURG RD SUITE B,San Antonio,TX,782293661,"Social Worker, Clinical",Organization,,"""4davidcantu"" San Antonio TX mental health practice"
1255937447,A New Start Counseling Services,2107051749,6609 BLANCO RD STE 325,San Antonio,TX,782166171,"Social Worker, Clinical",Organization,,"""A New Start Counseling Services"" San Antonio TX mental health practice"
1154935476,A Work Of Heart Therapy,2109355888,10650 CULEBRA RD # 104-174,San Antonio,TX,782514949,"Social Worker, Clinical",Organization,,"""A Work Of Heart Therapy"" San Antonio TX mental health practice"
1699382663,A-v Support Services,2108377735,4302 FIRST VIEW DR,San Antonio,TX,782173634,"Social Worker, Clinical",Organization,,"""A-v Support Services"" San Antonio TX mental health practice"
1790416790,Active Behavioral Goals,3479274409,13242 HUNTERS BREEZE ST,San Antonio,TX,782302867,"Social Worker, Clinical",Organization,,"""Active Behavioral Goals"" San Antonio TX mental health practice"
1174232797,Active Behavioral Group,3479274409,13242 HUNTERS BREEZE ST,San Antonio,TX,782302867,"Social Worker, Clinical",Organization,,"""Active Behavioral Group"" San Antonio TX mental health practice"
1104231349,Adam Bruggeman,2108024662,3619 PAESANOS PKWY STE 302,San Antonio,TX,782311259,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",Organization,,"""Adam Bruggeman"" San Antonio TX mental health practice"
1902067028,Adhd Plus,2104032343,1370 PANTHEON WAY STE 250,San Antonio,TX,782322290,"Pediatrics, Developmental - Behavioral Pediatrics",Organization,,"""Adhd Plus"" San Antonio TX mental health practice"
1407724867,Adriana Birdsong Lcsw,9152284855,13207 BRAXON PASS,San Antonio,TX,782534349,"Social Worker, Clinical",Organization,,"""Adriana Birdsong Lcsw"" San Antonio TX mental health practice"
1770236283,Adriana Birdsong Lcsw,9152284855,13207 BRAXON PASS,San Antonio,TX,782534349,"Social Worker, Clinical",Organization,,"""Adriana Birdsong Lcsw"" San Antonio TX mental health practice"
1225396005,Adult Parent Family Child,2109799437,8400 BLANCO RD SUITE 206,San Antonio,TX,782163055,"Social Worker, Clinical",Organization,,"""Adult Parent Family Child"" San Antonio TX mental health practice"
1336778778,Agentix Counseling Coaching & Consulting,2108646658,9626 ROCHELLE RD,San Antonio,TX,782402735,"Counselor, Professional",Organization,,"""Agentix Counseling Coaching & Consulting"" San Antonio TX mental health practice"
1962597716,Alamo Area Resource Center,2105910213,303 N FRIO ST,San Antonio,TX,782073034,Voluntary or Charitable,Organization,https://addictionresource.com/listings/alamo-area-resource-center-san-antonio-texas/,"""Alamo Area Resource Center"" San Antonio TX mental health practice"
1336206275,Alamo Behavioral Health Associates,2106148400,4242 MEDICAL DR SUITE 6300,San Antonio,TX,782295640,"Nurse Practitioner, Psych/Mental Health",Organization,,"""Alamo Behavioral Health Associates"" San Antonio TX mental health practice"
1528301579,Alamo Heights Counseling,2108222600,900 NE LOOP 410 STE D200,San Antonio,TX,782091407,"Counselor, Professional",Organization,https://alamoheightscounseling.com/,"""Alamo Heights Counseling"" San Antonio TX mental health practice"
1730732496,Alamo Ranch Counseling & Wellness,2105702060,3303 ROGERS RD STE 100,San Antonio,TX,782513688,"Counselor, Professional",Organization,https://www.alamoranchcounseling.com/,"""Alamo Ranch Counseling & Wellness"" San Antonio TX mental health practice"
1982312567,Alana Underwood,2395659727,528 CEREMONIAL RDG,San Antonio,TX,782606419,"Social Worker, Clinical",Organization,,"""Alana Underwood"" San Antonio TX mental health practice"
1396498747,Alaniz Family Wellness,2103906696,7438 TALL CEDAR,San Antonio,TX,78249,"Social Worker, Clinical",Organization,,"""Alaniz Family Wellness"" San Antonio TX mental health practice"
1609503903,Alliance Psychology,2109265777,23119 WEST I-10 FRONTAGE ROAD UNIT 10,San Antonio,TX,78257,"Psychologist, Clinical",Organization,https://www.alliancepsychologytx.com/psychiatric-care,"""Alliance Psychology"" San Antonio TX mental health practice"
1538874847,Apela Licensure Supervision & Counseling,8283372709,15706 CRIMSON TOPAZ,San Antonio,TX,782537224,"Social Worker, Clinical",Organization,,"""Apela Licensure Supervision & Counseling"" San Antonio TX mental health practice"
1558935502,B&l Psychotherapy And Consulting,8307195024,14603 HUEBNER RD BLDG 32,San Antonio,TX,782305505,"Social Worker, Clinical",Organization,https://bandltherapy.com/about/,"""B&l Psychotherapy And Consulting"" San Antonio TX mental health practice"
1124956073,Balanced Life Enterprises,8323030967,8131 W HAUSMAN RD,San Antonio,TX,782493967,"Social Worker, Clinical",Organization,,"""Balanced Life Enterprises"" San Antonio TX mental health practice"
1346914926,Battling Minds,2103255809,909 NE LOOP 410 STE 634,San Antonio,TX,782091309,"Social Worker, Clinical",Organization,,"""Battling Minds"" San Antonio TX mental health practice"
1639291594,Bay Area Injury Rehabilitation,2815341133,3750 MEDICAL PARK DRIVE SUITE 200,Dickinson,TX,77539,Occupational Therapist,Organization,,"""Bay Area Injury Rehabilitation"" Dickinson TX mental health practice"
1235768250,Behavioral Support & Nursing Services,2102462334,1600 NE LOOP 410 STE 105,San Antonio,TX,782091612,"Counselor, Mental Health",Organization,,"""Behavioral Support & Nursing Services"" San Antonio TX mental health practice"
1568737922,Belto-schraub Services,2104991020,19206 HUEBNER RD SUITE 104,San Antonio,TX,782583146,"Social Worker, Clinical",Organization,,"""Belto-schraub Services"" San Antonio TX mental health practice"
1427658954,Beyond The Root Counseling And Consulting,2109371049,24028 GAVARRA,San Antonio,TX,782612971,"Social Worker, Clinical",Organization,https://beyondtherootcounseling.com/,"""Beyond The Root Counseling And Consulting"" San Antonio TX mental health practice"
1720923865,Bloom Counseling Services,2102015015,1209 S SAINT MARYS ST STE 242,San Antonio,TX,782101245,"Social Worker, Clinical",Organization,https://www.bloomcounselingnc.com/,"""Bloom Counseling Services"" San Antonio TX mental health practice"
1407030281,Burdin Healthcare Holdings,2106906992,9502 COMPUTER DR SUITE 200,San Antonio,TX,782292382,"Chiropractor, Neurology",Organization,,"""Burdin Healthcare Holdings"" San Antonio TX mental health practice"
1609567965,Bvoy Counseling,2106381934,602 HOOD ST,San Antonio,TX,782081727,"Social Worker, Clinical",Organization,https://bvoycounseling.com/,"""Bvoy Counseling"" San Antonio TX mental health practice"
1609203413,C.h. Fuller & Associates,2109701511,12951 HUEBNER RD STE 781466,San Antonio,TX,782309998,"Social Worker, Clinical",Organization,,"""C.h. Fuller & Associates"" San Antonio TX mental health practice"
1639016025,Cabrini Counseling Services,2104185985,6304 MASTERSON RD APT 715,San Antonio,TX,782521899,"Social Worker, Clinical",Organization,https://cabrinicounseling.com/,"""Cabrini Counseling Services"" San Antonio TX mental health practice"
1447971122,Calliope's Corner,2103921643,6531 FM 78 STE 110-475,San Antonio,TX,782441454,Community/Behavioral Health,Organization,https://calliopescornersa.com/,"""Calliope's Corner"" San Antonio TX mental health practice"
1487546677,Calm Corner Counseling Services,2108592916,10127 DIXON WOOD,San Antonio,TX,782451845,"Social Worker, Clinical",Organization,,"""Calm Corner Counseling Services"" San Antonio TX mental health practice"
1487323077,Captured Through The Lens,2109640142,21750 HARDY OAK BLVD STE 102,San Antonio,TX,78258,"Social Worker, Clinical",Organization,https://momentscapturedthroughthelens.wordpress.com/tag/captures-of-moving-objects/,"""Captured Through The Lens"" San Antonio TX mental health practice"
1669506192,Catholic Charities Archdiocese Of San Antonio,2103771133,2911 S NEW BRAUNFELS AVE,San Antonio,TX,782105220,"Social Worker, Clinical",Organization,https://www.catholiccharitiesusa.org/members/catholic-charities-archdiocese-of-san-antonio/,"""Catholic Charities Archdiocese Of San Antonio"" San Antonio TX mental health practice"
1063832954,Christopher Soulsby,2106941311,11122 WURZBACH RD STE 104,San Antonio,TX,782302574,"Social Worker, Clinical",Organization,https://christopher-soulsby.ueniweb.com/,"""Christopher Soulsby"" San Antonio TX mental health practice"
1063011047,Concentric Counseling And Coaching,2108121116,7113 SAN PEDRO AVE # 493,San Antonio,TX,782166219,Community/Behavioral Health,Organization,,"""Concentric Counseling And Coaching"" San Antonio TX mental health practice"
1619408275,Counseling San Antonio And Wellness Center,2109806002,7272 WURZBACH RD STE 203,San Antonio,TX,782404802,"Social Worker, Clinical",Organization,,"""Counseling San Antonio And Wellness Center"" San Antonio TX mental health practice"
1932519063,Counseling4life,2102090642,16607 BLANCO RD STE 1404,San Antonio,TX,782321945,"Counselor, Professional",Organization,,"""Counseling4life"" San Antonio TX mental health practice"
1245460542,D Brent Evans Lmsw Acp,2106999290,8607 WURZBACH RD V-201,San Antonio,TX,782401303,"Social Worker, Clinical",Organization,,"""D Brent Evans Lmsw Acp"" San Antonio TX mental health practice"
1386035996,Darrell Parsons Lcsw,2103244900,7434 LOUIS PASTEUR DR SUITE 22,San Antonio,TX,782294538,"Social Worker, Clinical",Organization,,"""Darrell Parsons Lcsw"" San Antonio TX mental health practice"
1033171954,David B Franklin,2104902648,19206 HUEBNER RD SUITE 104,San Antonio,TX,782583146,"Social Worker, Clinical",Organization,,"""David B Franklin"" San Antonio TX mental health practice"
1831019090,De Colores Counseling,8303493277,8335 ANGELINA PARKE,San Antonio,TX,782544508,"Social Worker, Clinical",Organization,https://www.decolorescounselingconsulting.com/,"""De Colores Counseling"" San Antonio TX mental health practice"
1639714678,Deborah Levi Lane Lcsw,2103264294,16019 VIA SHAVANO,San Antonio,TX,782492370,"Social Worker, Clinical",Organization,,"""Deborah Levi Lane Lcsw"" San Antonio TX mental health practice"
1003445818,Deep Dive Individual And Family Counseling Services,2106434058,909 NE LOOP 410 STE 634,San Antonio,TX,782091309,"Counselor, Mental Health",Organization,,"""Deep Dive Individual And Family Counseling Services"" San Antonio TX mental health practice"
1851258826,Deer Oaks Geriatric Services P C,2106153483,7272 WURZBACH RD STE 601,San Antonio,TX,782404803,"Social Worker, Clinical",Organization,,"""Deer Oaks Geriatric Services P C"" San Antonio TX mental health practice"
1518052208,Dolores T. Garcia Dba Omni Counseling & Consulting,2107339929,4415 W PIEDRAS DR SUITE 208,San Antonio,TX,782281216,"Social Worker, Clinical",Organization,,"""Dolores T. Garcia Dba Omni Counseling & Consulting"" San Antonio TX mental health practice"
1548286172,Driscoll Childrens Hospital,3616944833,3533 SOUTH ALAMEDA STREET,Corpus Christi,TX,784111721,"General Acute Care Hospital, Children",Organization,,"""Driscoll Childrens Hospital"" Corpus Christi TX mental health practice"
1316126675,El Centro Del Barrio,2103343700,3750 COMMERCIAL AVE,San Antonio,TX,782213117,"Clinic/Center, Federally Qualified Health Center (FQHC)",Organization,,"""El Centro Del Barrio"" San Antonio TX mental health practice"
1497876742,El Paso Area Injury Rehabilitation,9155909355,11204 MONTWOOD DR,El Paso,TX,799364241,Occupational Therapist,Organization,,"""El Paso Area Injury Rehabilitation"" El Paso TX mental health practice"
1619548625,Elevated Counseling Services,1086449362,1777 NE LOOP 410 STE 600-675,San Antonio,TX,782175209,"Social Worker, Clinical",Organization,,"""Elevated Counseling Services"" San Antonio TX mental health practice"
1053247080,Elizabeth Shelby Walter,8302121663,10615 PERRIN BEITEL RD STE 400,San Antonio,TX,782173141,"Social Worker, Clinical",Organization,,"""Elizabeth Shelby Walter"" San Antonio TX mental health practice"
1013657261,Emdr-counseling,2102399597,18911 HARDY OAK BLVD,San Antonio,TX,782584967,"Social Worker, Clinical",Organization,https://kirklandemdr.com/,"""Emdr-counseling"" San Antonio TX mental health practice"
1578658639,Evergreen Elder Care,2108262116,7340 BLANCO RD SUITE 1122,San Antonio,TX,782164966,Psychologist,Organization,,"""Evergreen Elder Care"" San Antonio TX mental health practice"
1386154086,Family Life Counseling,2106750066,4606 CENTERVIEW STE 185,San Antonio,TX,782281230,"Social Worker, Clinical",Organization,,"""Family Life Counseling"" San Antonio TX mental health practice"
1528115011,Family Service Association Of San Antonio,2102992400,702 SAN PEDRO AVE,San Antonio,TX,78212,"Counselor, Professional",Organization,,"""Family Service Association Of San Antonio"" San Antonio TX mental health practice"
1457726499,Family Ties Counseling Services,2102578383,1635 SOMERSET RD STE 101,San Antonio,TX,782113022,"Counselor, Professional",Organization,,"""Family Ties Counseling Services"" San Antonio TX mental health practice"
1174667620,Geriatric Mental Health Specialists,2109248136,406 SHARMAIN PL,San Antonio,TX,782211846,"Social Worker, Clinical",Organization,,"""Geriatric Mental Health Specialists"" San Antonio TX mental health practice"
1295479772,Golden Pathos Healing,6198715090,1779 NACOGDOCHES RD,San Antonio,TX,782092763,"Social Worker, Clinical",Organization,,"""Golden Pathos Healing"" San Antonio TX mental health practice"
1194598573,Green Lotus Wellness,2103175747,1110 HIDDEN ARROW,San Antonio,TX,782582708,"Social Worker, Clinical",Organization,https://www.greenlotusyogactr.com/new-to-green-lotus-yoga,"""Green Lotus Wellness"" San Antonio TX mental health practice"
1740659549,Grigsby Consulting,2103153485,1846 LOCKHILL SELMA RD SUITE 106,San Antonio,TX,782131570,"Social Worker, Clinical",Organization,,"""Grigsby Consulting"" San Antonio TX mental health practice"
1356966808,Grit & Grace Counseling,2104466454,11653 GALM RD BLDG 2,San Antonio,TX,782549506,Counselor,Organization,https://www.gritandgracecounseling.com/,"""Grit & Grace Counseling"" San Antonio TX mental health practice"
1306247085,Groh Counseling,2104398887,325 E SONTERRA BLVD SUITE 230,San Antonio,TX,782584054,"Social Worker, Clinical",Organization,,"""Groh Counseling"" San Antonio TX mental health practice"
1649006685,Growth And Resilience,2108605086,5131 TIMBER GALE ST,San Antonio,TX,782504304,"Social Worker, Clinical",Organization,,"""Growth And Resilience"" San Antonio TX mental health practice"
1538012083,Harmony Social Services,2105804267,8627 CINNAMON CREEK DR BLDG 401,San Antonio,TX,782401482,"Social Worker, Clinical",Organization,,"""Harmony Social Services"" San Antonio TX mental health practice"
1982325627,Healing Connections Therapy,9564633064,20410 LORENA XING,San Antonio,TX,782644082,"Social Worker, Clinical",Organization,https://www.healingconnectionsonline.com/blog/?pn=3,"""Healing Connections Therapy"" San Antonio TX mental health practice"
1073189395,Healing Talks,2109525114,8543 STATE HIGHWAY 151 APT 1117,San Antonio,TX,782453274,"Social Worker, Clinical",Organization,,"""Healing Talks"" San Antonio TX mental health practice"
1700258035,Hip- Healthy Innovative Processes,2104477373,5282 MEDICAL DR STE 605,San Antonio,TX,782296114,Case Management,Organization,https://www.hip-sa.org/blog,"""Hip- Healthy Innovative Processes"" San Antonio TX mental health practice"
1770340069,Hoelscher Therapy,5129445841,7115 SUMMER WAY,San Antonio,TX,782402459,"Social Worker, Clinical",Organization,https://hoelschertherapy.com/,"""Hoelscher Therapy"" San Antonio TX mental health practice"
1548641640,Holding Space,2109205808,2161 NW MILITARY HWY STE 200,San Antonio,TX,782131844,"Social Worker, Clinical",Organization,https://centreforholdingspace.com/wonder-wonder-wander-my-threefold-spiritual-and-mental-health-practice/,"""Holding Space"" San Antonio TX mental health practice"
1528626355,Holguingrado Clinical Services,6147821747,12915 JONES MALTSBERGER RD STE 202,San Antonio,TX,782474282,"Social Worker, Clinical",Organization,,"""Holguingrado Clinical Services"" San Antonio TX mental health practice"
1124749288,Holistic Aliveness Therapy,2102659006,117 SPRUCE ST,San Antonio,TX,782031343,"Social Worker, Clinical",Organization,,"""Holistic Aliveness Therapy"" San Antonio TX mental health practice"
1194068585,Imagine Counseling,2104799300,4081 DEZAVALA RD SUITE 1,San Antonio,TX,782492082,"Social Worker, Clinical",Organization,https://imaginecounselingspokane.com/,"""Imagine Counseling"" San Antonio TX mental health practice"
1205535226,Inbodied,2533440769,216 QUENTIN DR,San Antonio,TX,782013730,"Social Worker, Clinical",Organization,,"""Inbodied"" San Antonio TX mental health practice"
1639761976,Inspire Self-care Centers Usa,2108345017,18817 FM 2252 # 5B,San Antonio,TX,782662729,"Counselor, Mental Health",Organization,,"""Inspire Self-care Centers Usa"" San Antonio TX mental health practice"
1811820467,International Network Of Creative Seniors And Affiliates,2107928202,10119 WESTOVER BLF # 102,San Antonio,TX,782513347,"Social Worker, Clinical",Organization,,"""International Network Of Creative Seniors And Affiliates"" San Antonio TX mental health practice"
1679606701,Jewish Family Service Of San Antonio Texas,2103026920,"12500 NW MILITARY HWY, STE 250",San Antonio,TX,78231,"Counselor, Mental Health",Organization,,"""Jewish Family Service Of San Antonio Texas"" San Antonio TX mental health practice"
1043404841,John G. Dimler,2106148452,4204 GARDENDALE ST SUITE 203,San Antonio,TX,782293132,"Counselor, Professional",Organization,,"""John G. Dimler"" San Antonio TX mental health practice"
1285008201,Joseph M Montaldi,2102014824,7434 LOUIS PASTEUR DR 22,San Antonio,TX,782294538,"Social Worker, Clinical",Organization,https://www.josephmontaldilcsw.com/,"""Joseph M Montaldi"" San Antonio TX mental health practice"
1609168111,Julie B Gowen,2102194991,16607 BLANCO RD SUITE 12101,San Antonio,TX,782321913,"Social Worker, Clinical",Organization,,"""Julie B Gowen"" San Antonio TX mental health practice"
1093309429,Kimberly Goodwin Lcsw-s,2108573096,12119 CHERRY BLOSSOM ST,San Antonio,TX,782474311,"Social Worker, Clinical",Organization,,"""Kimberly Goodwin Lcsw-s"" San Antonio TX mental health practice"
1235561325,King Counseling,8889583545,909 NE LOOP 410 STE 903,San Antonio,TX,782091302,"Social Worker, Clinical",Organization,https://anniekingcounseling.com/,"""King Counseling"" San Antonio TX mental health practice"
1477909208,Klarisana,2105561430,6335 CAMP BULLIS RD,San Antonio,TX,782579720,"Social Worker, Clinical",Organization,https://www.klarisana.com/locations/ketamine-treatment-san-antonio/,"""Klarisana"" San Antonio TX mental health practice"
1033943535,Let's Talk Therapy,2107272570,9258 CULEBRA RD STE 110,San Antonio,TX,782512872,Counselor,Organization,,"""Let's Talk Therapy"" San Antonio TX mental health practice"
1043742406,Lgm Counseling Center,2106189680,302 E JOSEPHINE ST STE 1101,San Antonio,TX,782151161,"Social Worker, Clinical",Organization,,"""Lgm Counseling Center"" San Antonio TX mental health practice"
1740935907,Light On The Horizon,5743861973,212 PLACID DR,San Antonio,TX,782285029,"Social Worker, Clinical",Organization,https://onehorizonafrica.com/cultural/light-on-the-horizon/,"""Light On The Horizon"" San Antonio TX mental health practice"
1679926083,Living In Authority,2489247999,9100 W IH 10 STE 250,San Antonio,TX,782303113,"Social Worker, Clinical",Organization,,"""Living In Authority"" San Antonio TX mental health practice"
1013038397,Lubbock Accident & Injury,8067937246,5201 INDIANA AVE,Lubbock,TX,794134213,Social Worker,Organization,,"""Lubbock Accident & Injury"" Lubbock TX mental health practice"
1982161881,Lyons Behavioral Health Consultants,2108650165,13497 WETMORE RD,San Antonio,TX,782473185,"Social Worker, Clinical",Organization,,"""Lyons Behavioral Health Consultants"" San Antonio TX mental health practice"
1659970390,Maggie A Clifford Counseling,2108978750,18834 STONE OAK PKWY STE 104,San Antonio,TX,782584177,"Social Worker, Clinical",Organization,,"""Maggie A Clifford Counseling"" San Antonio TX mental health practice"
1184957441,Mary L. Wagner,2108216464,313 ENCINO AVENUE,San Antonio,TX,78209,"Social Worker, Clinical",Organization,,"""Mary L. Wagner"" San Antonio TX mental health practice"
1669186862,Meadow Lane Counseling,2109068962,404 E RAMSEY RD STE 114,San Antonio,TX,782164666,"Social Worker, Clinical",Organization,https://www.meadowlanecounseling.com/contact,"""Meadow Lane Counseling"" San Antonio TX mental health practice"
1013655166,Megan Luke Lcsw,2108820263,323 DEVINE ST,San Antonio,TX,782101501,"Social Worker, Clinical",Organization,,"""Megan Luke Lcsw"" San Antonio TX mental health practice"
1598650012,Melisa Martinez Lcsw Therapeutic Services,8063160111,24345 WILDERNESS OAK APT 1108,San Antonio,TX,782587878,"Social Worker, Clinical",Organization,,"""Melisa Martinez Lcsw Therapeutic Services"" San Antonio TX mental health practice"
1760076632,Mental Instrumental Health Outreach,2103794452,7458 LOUIS PASTEUR DR APT 806,San Antonio,TX,782294518,"Social Worker, Clinical",Organization,,"""Mental Instrumental Health Outreach"" San Antonio TX mental health practice"
1043719743,Mind & Body Connection,2104818673,4242 WOODCOCK DR STE 201,San Antonio,TX,782281325,"Social Worker, Clinical",Organization,,"""Mind & Body Connection"" San Antonio TX mental health practice"
1649653908,Mind Sight,2108191435,1314 FONTAINE DR,San Antonio,TX,782192515,"Social Worker, Clinical",Organization,,"""Mind Sight"" San Antonio TX mental health practice"
1457826620,Mindful Connections Of South Texas Therapy & Consulting,2109201663,6609 BLANCO RD STE 365,San Antonio,TX,782166171,"Social Worker, Clinical",Organization,,"""Mindful Connections Of South Texas Therapy & Consulting"" San Antonio TX mental health practice"
1013842913,Mindful Space Therapy,2109348877,24405 WILDERNESS OAK STE D,San Antonio,TX,782587874,"Social Worker, Clinical",Organization,,"""Mindful Space Therapy"" San Antonio TX mental health practice"
1730965088,Mindful Vida Counseling,7377478349,3030 NACOGDOCHES RD STE 120,San Antonio,TX,782174502,"Social Worker, Clinical",Organization,,"""Mindful Vida Counseling"" San Antonio TX mental health practice"
1083012314,Mjk Family Therapy,7062473515,19206 HUEBNER RD SUITE 104,San Antonio,TX,782583146,"Social Worker, Clinical",Organization,,"""Mjk Family Therapy"" San Antonio TX mental health practice"
1659264588,Mopani Mental Health Services,8303918934,4715 FREDERICKSBURG RD STE 103,San Antonio,TX,782293600,"Social Worker, Clinical",Organization,https://mopanimentalhealthservices.com/,"""Mopani Mental Health Services"" San Antonio TX mental health practice"
1295607315,Mpac Mental Health Texas,8887058722,501 OGDEN ST,San Antonio,TX,782124325,"Social Worker, Clinical",Organization,,"""Mpac Mental Health Texas"" San Antonio TX mental health practice"
1316515489,Msc Health Texas,8302504456,917 10TH ST STE 123,Floresville,TX,781141851,"Clinic/Center, End-Stage Renal Disease (ESRD) Treatment",Organization,,"""Msc Health Texas"" Floresville TX mental health practice"
1356109219,My Clinician Resources,2104226703,1719 EAGLE PT,San Antonio,TX,782481311,"Social Worker, Clinical",Organization,,"""My Clinician Resources"" San Antonio TX mental health practice"
1023636826,New Horizon Counseling,2106003284,4115 MEDICAL DR STE 408,San Antonio,TX,782295637,"Social Worker, Clinical",Organization,http://www.newhorizoncounseling.com/,"""New Horizon Counseling"" San Antonio TX mental health practice"
1477198141,Northeast Counseling Center,2104044317,12915 JONES MALTSBERGER RD STE 201,San Antonio,TX,782474540,"Social Worker, Clinical",Organization,https://www.northeastcounselingcenternb.com/,"""Northeast Counseling Center"" San Antonio TX mental health practice"
1306952304,Omni Layne Counseling,2108181707,3740 COLONY DR SUITE 122,San Antonio,TX,782302290,"Psychologist, Group Psychotherapy",Organization,https://omnilaynecounseling.com/,"""Omni Layne Counseling"" San Antonio TX mental health practice"
1356221014,Open Road Counseling,2109064860,4402 VANCE JACKSON RD STE 112,San Antonio,TX,782305333,"Social Worker, Clinical",Organization,https://openroadcounseling.com/,"""Open Road Counseling"" San Antonio TX mental health practice"
1770237778,Our Adventure Time,7868006513,10422 HUEBNER RD APT 3202,San Antonio,TX,782401396,Behavior Analyst,Organization,,"""Our Adventure Time"" San Antonio TX mental health practice"
1710517594,Peace Of Mind Counseling And Consulting,2109950144,10434 BRANCH POST,San Antonio,TX,782452436,"Social Worker, Clinical",Organization,,"""Peace Of Mind Counseling And Consulting"" San Antonio TX mental health practice"
1396392924,Peaceful Revolution,2107647767,4414 CENTERVIEW STE 273,San Antonio,TX,782281405,"Social Worker, Clinical",Organization,,"""Peaceful Revolution"" San Antonio TX mental health practice"
1407625007,Perez Clinical Psychotherapy,2103925369,2121 LOCKHILL SELMA RD,San Antonio,TX,782131410,"Social Worker, Clinical",Organization,,"""Perez Clinical Psychotherapy"" San Antonio TX mental health practice"
1528473683,Performance Associates Of South Texas,2104813727,20079 STONE OAK PKWY SUITE 1275,San Antonio,TX,782586942,"Counselor, Mental Health",Organization,,"""Performance Associates Of South Texas"" San Antonio TX mental health practice"
1083949606,Pflipsen Enterprises,2103028226,9901 IH 10 W SUITE 800,San Antonio,TX,782302246,"Social Worker, Clinical",Organization,,"""Pflipsen Enterprises"" San Antonio TX mental health practice"
1013540228,Pnuema Stance Mind Care And Consulting,5757406736,2504 MONTAGUE COUNTY DR,Killeen,TX,765491609,"Social Worker, Clinical",Organization,,"""Pnuema Stance Mind Care And Consulting"" Killeen TX mental health practice"
1760375471,Praxis Counseling And Therapy,2102398071,4241 WOODCOCK DR STE C210,San Antonio,TX,782281328,"Social Worker, Clinical",Organization,https://www.praxistherapypllc.com/,"""Praxis Counseling And Therapy"" San Antonio TX mental health practice"
1023789823,Precision Counseling,2106274017,7400 BLANCO RD STE 126,San Antonio,TX,782164361,"Clinic/Center, Rehabilitation, Substance Use Disorder",Organization,,"""Precision Counseling"" San Antonio TX mental health practice"
1023650405,Purple Couch Counseling & Consulting,2102159955,4115 MEDICAL DR STE 5207,San Antonio,TX,782295657,"Social Worker, Clinical",Organization,,"""Purple Couch Counseling & Consulting"" San Antonio TX mental health practice"
1033820303,Rae Therapy Pllc Amanda Rae Reyes Sole Mbr,2108335566,5214 SEASHORE BLVD,San Antonio,TX,782453920,"Social Worker, Clinical",Organization,,"""Rae Therapy Pllc Amanda Rae Reyes Sole Mbr"" San Antonio TX mental health practice"
1588380869,Raven Counseling,2109601695,1318 OBLATE DR,San Antonio,TX,782166856,"Social Worker, Clinical",Organization,https://www.raven-counseling.com/,"""Raven Counseling"" San Antonio TX mental health practice"
1447041389,Re-start To Re-adjust Counseling,2107237227,660 SW MILITARY DR STE N,San Antonio,TX,782211679,"Counselor, Mental Health",Organization,,"""Re-start To Re-adjust Counseling"" San Antonio TX mental health practice"
1851861835,Restorative Pathways,2104523373,18945 FM 2252 STE 116,Garden Ridge,TX,782662797,"Social Worker, Clinical",Organization,https://www.restorative-pathways.com/,"""Restorative Pathways"" Garden Ridge TX mental health practice"
1447733647,Rhapsody Counseling And Wellness Center,2102869339,11901 TOEPPERWEIN RD STE 1106,Live Oak,TX,782333159,"Social Worker, Clinical",Organization,https://rhapsodycounseling.com/rhapsody-counseling-therapists-in-san-antonio/,"""Rhapsody Counseling And Wellness Center"" Live Oak TX mental health practice"
